"DATE_NAME","GEOGRAPHY_NAME","GEOGRAPHY_CODE","MEASURES_NAME","DURATION_NAME","SEX_NAME","OBS_VALUE","OBS_STATUS_NAME"
"January 2018","Essex","E10000012","Persons claiming JSA","Total","Total",7305,"Normal Value"
"January 2018","Hertfordshire","E10000015","Persons claiming JSA","Total","Total",5500,"Normal Value"
"January 2018","Norfolk","E10000020","Persons claiming JSA","Total","Total",3485,"Normal Value"
"January 2018","Suffolk","E10000029","Persons claiming JSA","Total","Total",2890,"Normal Value"
"January 2018","Camden","E09000007","Persons claiming JSA","Total","Total",2020,"Normal Value"
"January 2018","City of London","E09000001","Persons claiming JSA","Total","Total",25,"Normal Value"
"January 2018","Hackney","E09000012","Persons claiming JSA","Total","Total",3915,"Normal Value"
"January 2018","Hammersmith and Fulham","E09000013","Persons claiming JSA","Total","Total",785,"Normal Value"
"January 2018","Haringey","E09000014","Persons claiming JSA","Total","Total",3340,"Normal Value"
"January 2018","Islington","E09000019","Persons claiming JSA","Total","Total",2630,"Normal Value"
"January 2018","Kensington and Chelsea","E09000020","Persons claiming JSA","Total","Total",750,"Normal Value"
"January 2018","Lambeth","E09000022","Persons claiming JSA","Total","Total",3775,"Normal Value"
"January 2018","Lewisham","E09000023","Persons claiming JSA","Total","Total",3600,"Normal Value"
"January 2018","Newham","E09000025","Persons claiming JSA","Total","Total",3350,"Normal Value"
"January 2018","Southwark","E09000028","Persons claiming JSA","Total","Total",1065,"Normal Value"
"January 2018","Tower Hamlets","E09000030","Persons claiming JSA","Total","Total",1870,"Normal Value"
"January 2018","Wandsworth","E09000032","Persons claiming JSA","Total","Total",2190,"Normal Value"
"January 2018","Westminster","E09000033","Persons claiming JSA","Total","Total",1960,"Normal Value"
"January 2018","Barking and Dagenham","E09000002","Persons claiming JSA","Total","Total",2355,"Normal Value"
"January 2018","Barnet","E09000003","Persons claiming JSA","Total","Total",2615,"Normal Value"
"January 2018","Bexley","E09000004","Persons claiming JSA","Total","Total",1475,"Normal Value"
"January 2018","Brent","E09000005","Persons claiming JSA","Total","Total",3575,"Normal Value"
"January 2018","Bromley","E09000006","Persons claiming JSA","Total","Total",1720,"Normal Value"
"January 2018","Croydon","E09000008","Persons claiming JSA","Total","Total",1030,"Normal Value"
"January 2018","Ealing","E09000009","Persons claiming JSA","Total","Total",3670,"Normal Value"
"January 2018","Enfield","E09000010","Persons claiming JSA","Total","Total",3130,"Normal Value"
"January 2018","Greenwich","E09000011","Persons claiming JSA","Total","Total",2925,"Normal Value"
"January 2018","Harrow","E09000015","Persons claiming JSA","Total","Total",1330,"Normal Value"
"January 2018","Havering","E09000016","Persons claiming JSA","Total","Total",1880,"Normal Value"
"January 2018","Hillingdon","E09000017","Persons claiming JSA","Total","Total",2165,"Normal Value"
"January 2018","Hounslow","E09000018","Persons claiming JSA","Total","Total",495,"Normal Value"
"January 2018","Kingston upon Thames","E09000021","Persons claiming JSA","Total","Total",945,"Normal Value"
"January 2018","Merton","E09000024","Persons claiming JSA","Total","Total",1215,"Normal Value"
"January 2018","Redbridge","E09000026","Persons claiming JSA","Total","Total",1895,"Normal Value"
"January 2018","Richmond upon Thames","E09000027","Persons claiming JSA","Total","Total",990,"Normal Value"
"January 2018","Sutton","E09000029","Persons claiming JSA","Total","Total",325,"Normal Value"
"January 2018","Waltham Forest","E09000031","Persons claiming JSA","Total","Total",2815,"Normal Value"
"January 2018","Bracknell Forest","E06000036","Persons claiming JSA","Total","Total",385,"Normal Value"
"January 2018","Brighton and Hove","E06000043","Persons claiming JSA","Total","Total",1780,"Normal Value"
"January 2018","Isle of Wight","E06000046","Persons claiming JSA","Total","Total",1130,"Normal Value"
"January 2018","Medway","E06000035","Persons claiming JSA","Total","Total",2365,"Normal Value"
"January 2018","Milton Keynes","E06000042","Persons claiming JSA","Total","Total",2000,"Normal Value"
"January 2018","Portsmouth","E06000044","Persons claiming JSA","Total","Total",1705,"Normal Value"
"January 2018","Reading","E06000038","Persons claiming JSA","Total","Total",1200,"Normal Value"
"January 2018","Slough","E06000039","Persons claiming JSA","Total","Total",855,"Normal Value"
"January 2018","Southampton","E06000045","Persons claiming JSA","Total","Total",640,"Normal Value"
"January 2018","West Berkshire","E06000037","Persons claiming JSA","Total","Total",405,"Normal Value"
"January 2018","Windsor and Maidenhead","E06000040","Persons claiming JSA","Total","Total",470,"Normal Value"
"January 2018","Wokingham","E06000041","Persons claiming JSA","Total","Total",355,"Normal Value"
"January 2018","Buckinghamshire","E10000002","Persons claiming JSA","Total","Total",2150,"Normal Value"
"January 2018","East Sussex","E10000011","Persons claiming JSA","Total","Total",1865,"Normal Value"
"January 2018","Hampshire","E10000014","Persons claiming JSA","Total","Total",4550,"Normal Value"
"January 2018","Kent","E10000016","Persons claiming JSA","Total","Total",9810,"Normal Value"
"January 2018","Oxfordshire","E10000025","Persons claiming JSA","Total","Total",1455,"Normal Value"
"January 2018","Surrey","E10000030","Persons claiming JSA","Total","Total",3310,"Normal Value"
"January 2018","West Sussex","E10000032","Persons claiming JSA","Total","Total",3765,"Normal Value"
"January 2018","Bath and North East Somerset","E06000022","Persons claiming JSA","Total","Total",180,"Normal Value"
"January 2018","Bournemouth","E06000028","Persons claiming JSA","Total","Total",1230,"Normal Value"
"January 2018","Bristol, City of","E06000023","Persons claiming JSA","Total","Total",3615,"Normal Value"
"January 2018","Cornwall","E06000052","Persons claiming JSA","Total","Total",2705,"Normal Value"
"January 2018","Isles of Scilly","E06000053","Persons claiming JSA","Total","Total",0,"Normal Value"
"January 2018","North Somerset","E06000024","Persons claiming JSA","Total","Total",355,"Normal Value"
"January 2018","Plymouth","E06000026","Persons claiming JSA","Total","Total",2180,"Normal Value"
"January 2018","Poole","E06000029","Persons claiming JSA","Total","Total",535,"Normal Value"
"January 2018","South Gloucestershire","E06000025","Persons claiming JSA","Total","Total",1010,"Normal Value"
"January 2018","Swindon","E06000030","Persons claiming JSA","Total","Total",385,"Normal Value"
"January 2018","Torbay","E06000027","Persons claiming JSA","Total","Total",1140,"Normal Value"
"January 2018","Wiltshire","E06000054","Persons claiming JSA","Total","Total",810,"Normal Value"
"January 2018","Devon","E10000008","Persons claiming JSA","Total","Total",2905,"Normal Value"
"January 2018","Dorset","E10000009","Persons claiming JSA","Total","Total",1310,"Normal Value"
"January 2018","Gloucestershire","E10000013","Persons claiming JSA","Total","Total",2150,"Normal Value"
"January 2018","Somerset","E10000027","Persons claiming JSA","Total","Total",665,"Normal Value"
"January 2018","Anglesey","W06000001","Persons claiming JSA","Total","Total",690,"Normal Value"
"January 2018","Gwynedd","W06000002","Persons claiming JSA","Total","Total",920,"Normal Value"
"January 2018","Conwy","W06000003","Persons claiming JSA","Total","Total",850,"Normal Value"
"January 2018","Denbighshire","W06000004","Persons claiming JSA","Total","Total",635,"Normal Value"
"January 2018","Flintshire","W06000005","Persons claiming JSA","Total","Total",445,"Normal Value"
"January 2018","Wrexham","W06000006","Persons claiming JSA","Total","Total",545,"Normal Value"
"January 2018","Powys","W06000023","Persons claiming JSA","Total","Total",430,"Normal Value"
"January 2018","Ceredigion","W06000008","Persons claiming JSA","Total","Total",335,"Normal Value"
"January 2018","Pembrokeshire","W06000009","Persons claiming JSA","Total","Total",1075,"Normal Value"
"January 2018","Carmarthenshire","W06000010","Persons claiming JSA","Total","Total",1275,"Normal Value"
"January 2018","Swansea","W06000011","Persons claiming JSA","Total","Total",1880,"Normal Value"
"January 2018","Neath Port Talbot","W06000012","Persons claiming JSA","Total","Total",795,"Normal Value"
"January 2018","Bridgend","W06000013","Persons claiming JSA","Total","Total",1185,"Normal Value"
"January 2018","The Vale of Glamorgan","W06000014","Persons claiming JSA","Total","Total",890,"Normal Value"
"January 2018","Cardiff","W06000015","Persons claiming JSA","Total","Total",3610,"Normal Value"
"January 2018","Rhondda, Cynon, Taff","W06000016","Persons claiming JSA","Total","Total",2075,"Normal Value"
"January 2018","Merthyr Tydfil","W06000024","Persons claiming JSA","Total","Total",670,"Normal Value"
"January 2018","Caerphilly","W06000018","Persons claiming JSA","Total","Total",1895,"Normal Value"
"January 2018","Blaenau Gwent","W06000019","Persons claiming JSA","Total","Total",775,"Normal Value"
"January 2018","Torfaen","W06000020","Persons claiming JSA","Total","Total",340,"Normal Value"
"January 2018","Monmouthshire","W06000021","Persons claiming JSA","Total","Total",390,"Normal Value"
"January 2018","Newport","W06000022","Persons claiming JSA","Total","Total",1360,"Normal Value"
"January 2018","Aberdeen City","S12000033","Persons claiming JSA","Total","Total",2360,"Normal Value"
"January 2018","Aberdeenshire","S12000034","Persons claiming JSA","Total","Total",1485,"Normal Value"
"January 2018","Angus","S12000041","Persons claiming JSA","Total","Total",765,"Normal Value"
"January 2018","Argyll and Bute","S12000035","Persons claiming JSA","Total","Total",585,"Normal Value"
"January 2018","Clackmannanshire","S12000005","Persons claiming JSA","Total","Total",295,"Normal Value"
"January 2018","Dumfries and Galloway","S12000006","Persons claiming JSA","Total","Total",1040,"Normal Value"
"January 2018","Dundee City","S12000042","Persons claiming JSA","Total","Total",1660,"Normal Value"
"January 2018","East Ayrshire","S12000008","Persons claiming JSA","Total","Total",1280,"Normal Value"
"January 2018","East Dunbartonshire","S12000045","Persons claiming JSA","Total","Total",300,"Normal Value"
"January 2018","East Lothian","S12000010","Persons claiming JSA","Total","Total",140,"Normal Value"
"January 2018","East Renfrewshire","S12000011","Persons claiming JSA","Total","Total",410,"Normal Value"
"January 2018","Edinburgh, City of","S12000036","Persons claiming JSA","Total","Total",3115,"Normal Value"
"January 2018","Eilean Siar","S12000013","Persons claiming JSA","Total","Total",190,"Normal Value"
"January 2018","Falkirk","S12000014","Persons claiming JSA","Total","Total",1375,"Normal Value"
"January 2018","Fife","S12000015","Persons claiming JSA","Total","Total",3255,"Normal Value"
"January 2018","Glasgow City","S12000046","Persons claiming JSA","Total","Total",8980,"Normal Value"
"January 2018","Highland","S12000017","Persons claiming JSA","Total","Total",615,"Normal Value"
"January 2018","Inverclyde","S12000018","Persons claiming JSA","Total","Total",370,"Normal Value"
"January 2018","Midlothian","S12000019","Persons claiming JSA","Total","Total",225,"Normal Value"
"January 2018","Moray","S12000020","Persons claiming JSA","Total","Total",750,"Normal Value"
"January 2018","North Ayrshire","S12000021","Persons claiming JSA","Total","Total",1730,"Normal Value"
"January 2018","North Lanarkshire","S12000044","Persons claiming JSA","Total","Total",3695,"Normal Value"
"January 2018","Orkney Islands","S12000023","Persons claiming JSA","Total","Total",60,"Normal Value"
"January 2018","Perth and Kinross","S12000024","Persons claiming JSA","Total","Total",650,"Normal Value"
"January 2018","Renfrewshire","S12000038","Persons claiming JSA","Total","Total",2020,"Normal Value"
"January 2018","Scottish Borders","S12000026","Persons claiming JSA","Total","Total",615,"Normal Value"
"January 2018","Shetland Islands","S12000027","Persons claiming JSA","Total","Total",45,"Normal Value"
"January 2018","South Ayrshire","S12000028","Persons claiming JSA","Total","Total",1060,"Normal Value"
"January 2018","South Lanarkshire","S12000029","Persons claiming JSA","Total","Total",1945,"Normal Value"
"January 2018","Stirling","S12000030","Persons claiming JSA","Total","Total",260,"Normal Value"
"January 2018","West Dunbartonshire","S12000039","Persons claiming JSA","Total","Total",1375,"Normal Value"
"January 2018","West Lothian","S12000040","Persons claiming JSA","Total","Total",1170,"Normal Value"
"January 2018","Antrim","95T","Persons claiming JSA","Total","Total",630,"Normal Value"
"January 2018","Ards","95X","Persons claiming JSA","Total","Total",1185,"Normal Value"
"January 2018","Armagh","95O","Persons claiming JSA","Total","Total",715,"Normal Value"
"January 2018","Ballymena","95G","Persons claiming JSA","Total","Total",850,"Normal Value"
"January 2018","Ballymoney","95D","Persons claiming JSA","Total","Total",370,"Normal Value"
"January 2018","Banbridge","95Q","Persons claiming JSA","Total","Total",470,"Normal Value"
"January 2018","Belfast","95Z","Persons claiming JSA","Total","Total",6040,"Normal Value"
"January 2018","Carrickfergus","95V","Persons claiming JSA","Total","Total",615,"Normal Value"
"January 2018","Castlereagh","95Y","Persons claiming JSA","Total","Total",640,"Normal Value"
"January 2018","Coleraine","95C","Persons claiming JSA","Total","Total",935,"Normal Value"
"January 2018","Cookstown","95I","Persons claiming JSA","Total","Total",350,"Normal Value"
"January 2018","Craigavon","95N","Persons claiming JSA","Total","Total",1330,"Normal Value"
"January 2018","Derry","95A","Persons claiming JSA","Total","Total",3480,"Normal Value"
"January 2018","Down","95R","Persons claiming JSA","Total","Total",1035,"Normal Value"
"January 2018","Dungannon","95M","Persons claiming JSA","Total","Total",580,"Normal Value"
"January 2018","Fermanagh","95L","Persons claiming JSA","Total","Total",915,"Normal Value"
"January 2018","Larne","95F","Persons claiming JSA","Total","Total",530,"Normal Value"
"January 2018","Limavady","95B","Persons claiming JSA","Total","Total",555,"Normal Value"
"January 2018","Lisburn","95S","Persons claiming JSA","Total","Total",1565,"Normal Value"
"January 2018","Magherafelt","95H","Persons claiming JSA","Total","Total",400,"Normal Value"
"January 2018","Moyle","95E","Persons claiming JSA","Total","Total",300,"Normal Value"
"January 2018","Newry and Mourne","95P","Persons claiming JSA","Total","Total",1260,"Normal Value"
"January 2018","Newtownabbey","95U","Persons claiming JSA","Total","Total",1150,"Normal Value"
"January 2018","North Down","95W","Persons claiming JSA","Total","Total",935,"Normal Value"
"January 2018","Omagh","95K","Persons claiming JSA","Total","Total",575,"Normal Value"
"January 2018","Strabane","95J","Persons claiming JSA","Total","Total",1055,"Normal Value"
